trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD861710,14:27:37,14:28:17,114_2,4
WD861710,14:30:42,14:31:22,113_2,5
WD861710,14:33:06,14:33:46,112_2,6
WD861710,14:35:27,14:36:07,111_2,7
WD861710,14:38:24,14:39:04,110_2,8
WD861710,14:40:37,14:41:17,109_2,9
WD861710,14:42:52,14:43:32,108_2,10
WD861710,14:45:59,14:46:39,107_2,11
WD861710,14:48:06,14:48:46,106_2,12
WD861710,14:50:11,14:50:51,105_2,13
WD861710,14:53:56,14:54:36,104_3,14
WD861710,14:56:50,14:57:30,103_2,15
WD861710,14:58:52,14:59:32,102_2,16
WD861710,15:02:12,15:04:12,101_1,17
WD011711,15:02:12,15:04:12,101_1,1
WD011711,15:06:28,15:07:08,102_1,2
WD011711,15:08:29,15:09:09,103_1,3
WD011711,15:11:03,15:11:43,104_1,4
WD011711,15:14:08,15:14:48,105_1,5
WD011711,15:16:10,15:16:50,106_1,6
WD011711,15:18:18,15:18:58,107_1,7
WD011711,15:21:39,15:22:19,108_1,8
WD011711,15:23:44,15:24:24,109_1,9
WD011711,15:25:50,15:26:30,110_1,10
WD011711,15:28:48,15:29:28,111_1,11
WD011711,15:31:28,15:32:08,112_1,12
WD011711,15:33:57,15:34:37,113_1,13
WD011711,15:36:55,15:37:35,114_1,14
WD011711,15:39:04,15:39:44,115_1,15
WD011711,15:42:34,15:43:14,116_1,16
WD011711,15:45:08,15:49:50,117_1,17
WD861712,15:45:08,15:49:50,117_1,1
WD861712,15:52:05,15:52:45,116_2,2
WD861712,15:55:27,15:56:07,115_2,3
WD861712,15:57:37,15:58:17,114_2,4
WD861712,16:00:42,16:01:22,113_2,5
WD861712,16:03:06,16:03:46,112_2,6
WD861712,16:05:27,16:06:07,111_2,7
WD861712,16:08:24,16:09:04,110_2,8
WD861712,16:10:37,16:11:17,109_2,9
WD861712,16:12:52,16:13:32,108_2,10
WD861712,16:15:59,16:16:39,107_2,11
WD861712,16:18:06,16:18:46,106_2,12
WD861712,16:20:11,16:20:51,105_2,13
WD861712,16:23:56,16:24:36,104_3,14
WD861712,16:26:50,16:27:30,103_2,15
WD861712,16:28:52,16:29:32,102_2,16
WD861712,16:32:12,16:34:12,101_1,17
WD011713,16:32:12,16:34:12,101_1,1
WD011713,16:36:28,16:37:08,102_1,2
WD011713,16:38:29,16:39:09,103_1,3
WD011713,16:41:03,16:41:43,104_1,4
WD011713,16:44:08,16:44:48,105_1,5
WD011713,16:46:10,16:46:50,106_1,6
WD011713,16:48:18,16:48:58,107_1,7
WD011713,16:51:39,16:52:19,108_1,8
WD011713,16:53:44,16:54:24,109_1,9
WD011713,16:55:50,16:56:30,110_1,10
WD011713,16:58:48,16:59:28,111_1,11
WD011713,17:01:28,17:02:08,112_1,12
WD011713,17:03:57,17:04:37,113_1,13
WD011713,17:06:55,17:07:35,114_1,14
WD011713,17:09:04,17:09:44,115_1,15
WD011713,17:12:34,17:13:14,116_1,16
WD011713,17:15:08,17:19:50,117_1,17
WD861714,17:15:08,17:19:50,117_1,1
WD861714,17:22:05,17:22:45,116_2,2
WD861714,17:25:27,17:26:07,115_2,3
WD861714,17:27:37,17:28:17,114_2,4
WD861714,17:30:42,17:31:22,113_2,5
WD861714,17:33:06,17:33:46,112_2,6
WD861714,17:35:27,17:36:07,111_2,7
WD861714,17:38:24,17:39:04,110_2,8
WD861714,17:40:37,17:41:17,109_2,9
WD861714,17:42:52,17:43:32,108_2,10
WD861714,17:45:59,17:46:39,107_2,11
WD861714,17:48:06,17:48:46,106_2,12
WD861714,17:50:11,17:50:51,105_2,13
WD861714,17:53:56,17:54:36,104_3,14
WD861714,17:56:50,17:57:30,103_2,15
WD861714,17:58:52,17:59:32,102_2,16
WD861714,18:02:12,18:06:12,101_1,17
WD011715,18:02:12,18:06:12,101_1,1
WD011715,18:08:28,18:09:08,102_1,2
WD011715,18:10:29,18:11:09,103_1,3
WD011715,18:13:03,18:13:43,104_1,4
WD011715,18:16:08,18:16:48,105_1,5
WD011715,18:18:10,18:18:50,106_1,6
WD011715,18:20:18,18:20:58,107_1,7
WD011715,18:23:39,18:24:19,108_1,8
WD011715,18:25:44,18:26:24,109_1,9
WD011715,18:27:50,18:28:30,110_1,10
WD011715,18:30:48,18:31:28,111_1,11
WD011715,18:33:28,18:34:08,112_1,12
WD011715,18:35:57,18:36:37,113_1,13
WD011715,18:38:55,18:39:35,114_1,14
WD011715,18:41:04,18:41:44,115_1,15
WD011715,18:44:34,18:45:14,116_1,16
WD011715,18:47:08,18:49:50,117_1,17
WD861716,18:47:08,18:49:50,117_1,1
WD861716,18:52:05,18:52:45,116_2,2
WD861716,18:55:27,18:56:07,115_2,3
WD861716,18:57:37,18:58:17,114_2,4
WD861716,19:00:42,19:01:22,113_2,5
WD861716,19:03:06,19:03:46,112_2,6
WD861716,19:05:27,19:06:07,111_2,7
WD861716,19:08:24,19:09:04,110_2,8
WD861716,19:10:37,19:11:17,109_2,9
WD861716,19:12:52,19:13:32,108_2,10
WD861716,19:15:59,19:16:39,107_2,11
WD861716,19:18:06,19:18:46,106_2,12
WD861716,19:20:11,19:20:51,105_2,13
WD861716,19:23:56,19:24:36,104_3,14
WD861716,19:26:50,19:27:30,103_2,15
WD861716,19:28:52,19:29:32,102_2,16
WD861716,19:32:12,19:36:12,101_1,17
WD011717,19:32:12,19:36:12,101_1,1
WD011717,19:38:28,19:39:08,102_1,2
WD011717,19:40:29,19:41:09,103_1,3
WD011717,19:43:03,19:43:43,104_1,4
WD011717,19:46:08,19:46:48,105_1,5
WD011717,19:48:10,19:48:50,106_1,6
WD011717,19:50:18,19:50:58,107_1,7
WD011717,19:53:39,19:54:19,108_1,8
WD011717,19:55:44,19:56:24,109_1,9
WD011717,19:57:50,19:58:30,110_1,10
WD011717,20:00:48,20:01:28,111_1,11
WD011717,20:03:28,20:04:08,112_1,12
WD011717,20:05:57,20:06:37,113_1,13
WD011717,20:08:55,20:09:35,114_1,14
WD011717,20:11:04,20:11:44,115_1,15
WD011717,20:14:34,20:15:14,116_1,16
WD011717,20:17:08,20:19:50,117_1,17
WD861718,20:17:08,20:19:50,117_1,1
WD861718,20:22:05,20:22:45,116_2,2
WD861718,20:25:27,20:26:07,115_2,3
WD861718,20:27:37,20:28:17,114_2,4
WD861718,20:30:42,20:31:22,113_2,5
WD861718,20:33:06,20:33:46,112_2,6
WD861718,20:35:27,20:36:07,111_2,7
WD861718,20:38:24,20:39:04,110_2,8
WD861718,20:40:37,20:41:17,109_2,9
WD861718,20:42:52,20:43:32,108_2,10
WD861718,20:45:59,20:46:39,107_2,11
WD861718,20:48:06,20:48:46,106_2,12
WD861718,20:50:11,20:50:51,105_2,13
WD861718,20:53:56,20:54:36,104_3,14
WD861718,20:56:50,20:57:30,103_2,15
WD861718,20:58:52,20:59:32,102_2,16
WD861718,21:02:12,21:02:52,101_1,17
WD241801,07:37:38,07:38:18,217_1,1
WD241801,07:40:29,07:41:09,216_2,2
WD241801,07:42:55,07:43:35,215_2,3
WD241801,07:46:33,07:47:13,214_2,4
WD241801,07:49:27,07:50:07,213_2,5
WD241801,07:51:47,07:52:27,212_2,6
WD241801,07:54:21,07:55:01,211_2,7
WD241801,07:57:09,07:57:49,210_2,8
WD241801,08:00:46,08:01:26,209_2,9
WD241801,08:02:39,08:03:19,208_2,10
WD241801,08:04:50,08:05:30,207_2,11
WD241801,08:07:08,08:07:48,206_2,12
WD241801,08:09:40,08:10:20,205_2,13
WD241801,08:11:46,08:12:26,204_2,14
WD241801,08:13:40,08:14:20,203_2,15
WD241801,08:15:55,08:16:35,202_2,16
WD241801,08:19:07,08:22:37,201_1,17
WD171802,08:19:07,08:22:37,201_1,1
WD171802,08:24:43,08:25:43,202_1,2
WD171802,08:27:18,08:27:58,203_1,3
WD171802,08:29:11,08:29:51,204_1,4
WD171802,08:31:18,08:31:58,205_1,5
WD171802,08:33:48,08:34:28,206_1,6
WD171802,08:36:07,08:36:47,207_1,7
WD171802,08:38:19,08:38:59,208_1,8
WD171802,08:40:12,08:40:52,209_1,9
WD171802,08:43:46,08:44:26,210_1,10
WD171802,08:46:33,08:47:33,211_1,11
WD171802,08:49:27,08:50:07,212_1,12
WD171802,08:51:52,08:52:32,213_1,13
WD171802,08:54:54,08:55:34,214_1,14
WD171802,08:58:20,08:59:00,215_1,15
WD171802,09:00:51,09:01:51,216_1,16
WD171802,09:03:56,09:13:18,217_1,17
WD241803,09:03:56,09:13:18,217_1,1
WD241803,09:15:29,09:16:09,216_2,2
WD241803,09:17:55,09:18:35,215_2,3
WD241803,09:21:33,09:22:13,214_2,4
WD241803,09:24:27,09:25:07,213_2,5
WD241803,09:26:47,09:27:27,212_2,6
WD241803,09:29:21,09:30:01,211_2,7
WD241803,09:32:09,09:32:49,210_2,8
WD241803,09:35:46,09:36:26,209_2,9
WD241803,09:37:39,09:38:19,208_2,10
WD241803,09:39:50,09:40:30,207_2,11
WD241803,09:42:08,09:42:48,206_2,12
WD241803,09:44:40,09:45:20,205_2,13
WD241803,09:46:46,09:47:26,204_2,14
WD241803,09:48:40,09:49:20,203_2,15
WD241803,09:50:55,09:51:35,202_2,16
WD241803,09:54:07,09:57:37,201_1,17
WD171804,09:54:07,09:57:37,201_1,1
WD171804,09:59:43,10:00:43,202_1,2
WD171804,10:02:18,10:02:58,203_1,3
WD171804,10:04:11,10:04:51,204_1,4
WD171804,10:06:18,10:06:58,205_1,5
WD171804,10:08:48,10:09:28,206_1,6
WD171804,10:11:07,10:11:47,207_1,7
WD171804,10:13:19,10:13:59,208_1,8
WD171804,10:15:12,10:15:52,209_1,9
WD171804,10:18:46,10:19:26,210_1,10
WD171804,10:21:33,10:22:33,211_1,11
WD171804,10:24:27,10:25:07,212_1,12
WD171804,10:26:52,10:27:32,213_1,13
WD171804,10:29:54,10:30:34,214_1,14
WD171804,10:33:20,10:34:00,215_1,15
WD171804,10:35:51,10:36:51,216_1,16
WD171804,10:38:56,10:43:18,217_1,17
WD241805,10:38:56,10:43:18,217_1,1
WD241805,10:45:29,10:46:09,216_2,2
WD241805,10:47:55,10:48:35,215_2,3
WD241805,10:51:33,10:52:13,214_2,4
WD241805,10:54:27,10:55:07,213_2,5
WD241805,10:56:47,10:57:27,212_2,6
WD241805,10:59:21,11:00:01,211_2,7
WD241805,11:02:09,11:02:49,210_2,8
WD241805,11:05:46,11:06:26,209_2,9
WD241805,11:07:39,11:08:19,208_2,10
WD241805,11:09:50,11:10:30,207_2,11
WD241805,11:12:08,11:12:48,206_2,12
WD241805,11:14:40,11:15:20,205_2,13
WD241805,11:16:46,11:17:26,204_2,14
WD241805,11:18:40,11:19:20,203_2,15
WD241805,11:20:55,11:21:35,202_2,16
WD241805,11:24:07,11:24:47,201_1,17
WD861901,07:39:10,07:39:50,117_1,1
WD861901,07:42:05,07:42:45,116_2,2
WD861901,07:45:27,07:46:07,115_2,3
WD861901,07:47:37,07:48:17,114_2,4
WD861901,07:50:42,07:51:22,113_2,5
WD861901,07:53:06,07:53:46,112_2,6
WD861901,07:55:27,07:56:07,111_2,7
WD861901,07:58:24,07:59:04,110_2,8
WD861901,08:00:37,08:01:17,109_2,9
WD861901,08:02:52,08:03:32,108_2,10
WD861901,08:05:59,08:06:39,107_2,11
WD861901,08:08:06,08:08:46,106_2,12
WD861901,08:10:11,08:10:51,105_2,13
WD861901,08:13:56,08:14:36,104_3,14
WD861901,08:16:50,08:17:30,103_2,15
WD861901,08:18:52,08:19:32,102_2,16
WD861901,08:22:12,08:24:12,101_1,17
WD011902,08:22:12,08:24:12,101_1,1
WD011902,08:26:28,08:27:08,102_1,2
WD011902,08:28:29,08:29:09,103_1,3
WD011902,08:31:03,08:31:43,104_1,4
WD011902,08:34:08,08:34:48,105_1,5
WD011902,08:36:10,08:36:50,106_1,6
WD011902,08:38:18,08:38:58,107_1,7
WD011902,08:41:39,08:42:19,108_1,8
WD011902,08:43:44,08:44:24,109_1,9
WD011902,08:45:50,08:46:30,110_1,10
WD011902,08:48:48,08:49:28,111_1,11
WD011902,08:51:28,08:52:08,112_1,12
WD011902,08:53:57,08:54:37,113_1,13
WD011902,08:56:55,08:57:35,114_1,14
WD011902,08:59:04,08:59:44,115_1,15
WD011902,09:02:34,09:03:14,116_1,16
WD011902,09:05:08,09:09:50,117_1,17
WD861903,09:05:08,09:09:50,117_1,1
WD861903,09:12:05,09:12:45,116_2,2
WD861903,09:15:27,09:16:07,115_2,3
WD861903,09:17:37,09:18:17,114_2,4
WD861903,09:20:42,09:21:22,113_2,5
WD861903,09:23:06,09:23:46,112_2,6
WD861903,09:25:27,09:26:07,111_2,7
WD861903,09:28:24,09:29:04,110_2,8
WD861903,09:30:37,09:31:17,109_2,9
WD861903,09:32:52,09:33:32,108_2,10
WD861903,09:35:59,09:36:39,107_2,11
WD861903,09:38:06,09:38:46,106_2,12
WD861903,09:40:11,09:40:51,105_2,13
WD861903,09:43:56,09:44:36,104_3,14
WD861903,09:46:50,09:47:30,103_2,15
WD861903,09:48:52,09:49:32,102_2,16
WD861903,09:52:12,09:56:12,101_1,17
WD011904,09:52:12,09:56:12,101_1,1
WD011904,09:58:28,09:59:08,102_1,2
WD011904,10:00:29,10:01:09,103_1,3
WD011904,10:03:03,10:03:43,104_1,4
WD011904,10:06:08,10:06:48,105_1,5
WD011904,10:08:10,10:08:50,106_1,6
WD011904,10:10:18,10:10:58,107_1,7
WD011904,10:13:39,10:14:19,108_1,8
WD011904,10:15:44,10:16:24,109_1,9
WD011904,10:17:50,10:18:30,110_1,10
WD011904,10:20:48,10:21:28,111_1,11
WD011904,10:23:28,10:24:08,112_1,12
WD011904,10:25:57,10:26:37,113_1,13
WD011904,10:28:55,10:29:35,114_1,14
WD011904,10:31:04,10:31:44,115_1,15
WD011904,10:34:34,10:35:14,116_1,16
WD011904,10:37:08,10:39:50,117_1,17
WD861905,10:37:08,10:39:50,117_1,1
WD861905,10:42:05,10:42:45,116_2,2
WD861905,10:45:27,10:46:07,115_2,3
WD861905,10:47:37,10:48:17,114_2,4
WD861905,10:50:42,10:51:22,113_2,5
WD861905,10:53:06,10:53:46,112_2,6
WD861905,10:55:27,10:56:07,111_2,7
WD861905,10:58:24,10:59:04,110_2,8
WD861905,11:00:37,11:01:17,109_2,9
WD861905,11:02:52,11:03:32,108_2,10
WD861905,11:05:59,11:06:39,107_2,11
WD861905,11:08:06,11:08:46,106_2,12
WD861905,11:10:11,11:10:51,105_2,13
WD861905,11:13:56,11:14:36,104_3,14
WD861905,11:16:50,11:17:30,103_2,15
WD861905,11:18:52,11:19:32,102_2,16
WD861905,11:22:12,11:24:12,101_1,17
WD011906,11:22:12,11:24:12,101_1,1
WD011906,11:26:28,11:27:08,102_1,2
WD011906,11:28:29,11:29:09,103_1,3
WD011906,11:31:03,11:31:43,104_1,4
WD011906,11:34:08,11:34:48,105_1,5
WD011906,11:36:10,11:36:50,106_1,6
WD011906,11:38:18,11:38:58,107_1,7
WD011906,11:41:39,11:42:19,108_1,8
WD011906,11:43:44,11:44:24,109_1,9
WD011906,11:45:50,11:46:30,110_1,10
WD011906,11:48:48,11:49:28,111_1,11
WD011906,11:51:28,11:52:08,112_1,12
WD011906,11:53:57,11:54:37,113_1,13
WD011906,11:56:55,11:57:35,114_1,14
WD011906,11:59:04,11:59:44,115_1,15
WD011906,12:02:34,12:03:14,116_1,16
WD011906,12:05:08,12:09:50,117_1,17
WD861907,12:05:08,12:09:50,117_1,1
WD861907,12:12:05,12:12:45,116_2,2
WD861907,12:15:27,12:16:07,115_2,3
WD861907,12:17:37,12:18:17,114_2,4
WD861907,12:20:42,12:21:22,113_2,5
WD861907,12:23:06,12:23:46,112_2,6
WD861907,12:25:27,12:26:07,111_2,7
WD861907,12:28:24,12:29:04,110_2,8
WD861907,12:30:37,12:31:17,109_2,9
WD861907,12:32:52,12:33:32,108_2,10
WD861907,12:35:59,12:36:39,107_2,11
WD861907,12:38:06,12:38:46,106_2,12
WD861907,12:40:11,12:40:51,105_2,13
WD861907,12:43:56,12:44:36,104_3,14
WD861907,12:46:50,12:47:30,103_2,15
WD861907,12:48:52,12:49:32,102_2,16
WD861907,12:52:12,12:54:12,101_1,17
WD011908,12:52:12,12:54:12,101_1,1
WD011908,12:56:28,12:57:08,102_1,2
WD011908,12:58:29,12:59:09,103_1,3
WD011908,13:01:03,13:01:43,104_1,4
WD011908,13:04:08,13:04:48,105_1,5
WD011908,13:06:10,13:06:50,106_1,6
WD011908,13:08:18,13:08:58,107_1,7
WD011908,13:11:39,13:12:19,108_1,8
WD011908,13:13:44,13:14:24,109_1,9
WD011908,13:15:50,13:16:30,110_1,10
WD011908,13:18:48,13:19:28,111_1,11
WD011908,13:21:28,13:22:08,112_1,12
WD011908,13:23:57,13:24:37,113_1,13
WD011908,13:26:55,13:27:35,114_1,14
WD011908,13:29:04,13:29:44,115_1,15
WD011908,13:32:34,13:33:14,116_1,16
WD011908,13:35:08,13:39:50,117_1,17
WD861909,13:35:08,13:39:50,117_1,1
WD861909,13:42:05,13:42:45,116_2,2
WD861909,13:45:27,13:46:07,115_2,3
WD861909,13:47:37,13:48:17,114_2,4
WD861909,13:50:42,13:51:22,113_2,5
WD861909,13:53:06,13:53:46,112_2,6
WD861909,13:55:27,13:56:07,111_2,7
WD861909,13:58:24,13:59:04,110_2,8
WD861909,14:00:37,14:01:17,109_2,9
WD861909,14:02:52,14:03:32,108_2,10
WD861909,14:05:59,14:06:39,107_2,11
WD861909,14:08:06,14:08:46,106_2,12
WD861909,14:10:11,14:10:51,105_2,13
WD861909,14:13:56,14:14:36,104_3,14
WD861909,14:16:50,14:17:30,103_2,15
WD861909,14:18:52,14:19:32,102_2,16
WD861909,14:22:12,14:24:12,101_1,17
WD011910,14:22:12,14:24:12,101_1,1
WD011910,14:26:28,14:27:08,102_1,2
WD011910,14:28:29,14:29:09,103_1,3
WD011910,14:31:03,14:31:43,104_1,4
WD011910,14:34:08,14:34:48,105_1,5
WD011910,14:36:10,14:36:50,106_1,6
WD011910,14:38:18,14:38:58,107_1,7
WD011910,14:41:39,14:42:19,108_1,8
WD011910,14:43:44,14:44:24,109_1,9
WD011910,14:45:50,14:46:30,110_1,10
WD011910,14:48:48,14:49:28,111_1,11
WD011910,14:51:28,14:52:08,112_1,12
WD011910,14:53:57,14:54:37,113_1,13
WD011910,14:56:55,14:57:35,114_1,14
WD011910,14:59:04,14:59:44,115_1,15
WD011910,15:02:34,15:03:14,116_1,16
WD011910,15:05:08,15:09:50,117_1,17
WD861911,15:05:08,15:09:50,117_1,1
WD861911,15:12:05,15:12:45,116_2,2
WD861911,15:15:27,15:16:07,115_2,3
WD861911,15:17:37,15:18:17,114_2,4
WD861911,15:20:42,15:21:22,113_2,5
WD861911,15:23:06,15:23:46,112_2,6
WD861911,15:25:27,15:26:07,111_2,7
WD861911,15:28:24,15:29:04,110_2,8
WD861911,15:30:37,15:31:17,109_2,9
WD861911,15:32:52,15:33:32,108_2,10
WD861911,15:35:59,15:36:39,107_2,11
WD861911,15:38:06,15:38:46,106_2,12
WD861911,15:40:11,15:40:51,105_2,13
WD861911,15:43:56,15:44:36,104_3,14
WD861911,15:46:50,15:47:30,103_2,15
WD861911,15:48:52,15:49:32,102_2,16
WD861911,15:52:12,15:54:12,101_1,17
WD011912,15:52:12,15:54:12,101_1,1
WD011912,15:56:28,15:57:08,102_1,2
WD011912,15:58:29,15:59:09,103_1,3
WD011912,16:01:03,16:01:43,104_1,4
WD011912,16:04:08,16:04:48,105_1,5
WD011912,16:06:10,16:06:50,106_1,6
WD011912,16:08:18,16:08:58,107_1,7
WD011912,16:11:39,16:12:19,108_1,8
WD011912,16:13:44,16:14:24,109_1,9
WD011912,16:15:50,16:16:30,110_1,10
WD011912,16:18:48,16:19:28,111_1,11
WD011912,16:21:28,16:22:08,112_1,12
WD011912,16:23:57,16:24:37,113_1,13
WD011912,16:26:55,16:27:35,114_1,14
WD011912,16:29:04,16:29:44,115_1,15
WD011912,16:32:34,16:33:14,116_1,16
WD011912,16:35:08,16:39:50,117_1,17
WD861913,16:35:08,16:39:50,117_1,1
WD861913,16:42:05,16:42:45,116_2,2
WD861913,16:45:27,16:46:07,115_2,3
WD861913,16:47:37,16:48:17,114_2,4
WD861913,16:50:42,16:51:22,113_2,5
WD861913,16:53:06,16:53:46,112_2,6
WD861913,16:55:27,16:56:07,111_2,7
WD861913,16:58:24,16:59:04,110_2,8
WD861913,17:00:37,17:01:17,109_2,9
WD861913,17:02:52,17:03:32,108_2,10
WD861913,17:05:59,17:06:39,107_2,11
WD861913,17:08:06,17:08:46,106_2,12
WD861913,17:10:11,17:10:51,105_2,13
WD861913,17:13:56,17:14:36,104_3,14
WD861913,17:16:50,17:17:30,103_2,15
WD861913,17:18:52,17:19:32,102_2,16
WD861913,17:22:12,17:26:12,101_1,17
WD011914,17:22:12,17:26:12,101_1,1
WD011914,17:28:28,17:29:08,102_1,2
WD011914,17:30:29,17:31:09,103_1,3
WD011914,17:33:03,17:33:43,104_1,4
WD011914,17:36:08,17:36:48,105_1,5
WD011914,17:38:10,17:38:50,106_1,6
WD011914,17:40:18,17:40:58,107_1,7
WD011914,17:43:39,17:44:19,108_1,8
WD011914,17:45:44,17:46:24,109_1,9
WD011914,17:47:50,17:48:30,110_1,10
WD011914,17:50:48,17:51:28,111_1,11
WD011914,17:53:28,17:54:08,112_1,12
WD011914,17:55:57,17:56:37,113_1,13
WD011914,17:58:55,17:59:35,114_1,14
WD011914,18:01:04,18:01:44,115_1,15
WD011914,18:04:34,18:05:14,116_1,16
WD011914,18:07:08,18:09:50,117_1,17
WD861915,18:07:08,18:09:50,117_1,1
WD861915,18:12:05,18:12:45,116_2,2
WD861915,18:15:27,18:16:07,115_2,3
WD861915,18:17:37,18:18:17,114_2,4
WD861915,18:20:42,18:21:22,113_2,5
WD861915,18:23:06,18:23:46,112_2,6
WD861915,18:25:27,18:26:07,111_2,7
WD861915,18:28:24,18:29:04,110_2,8
WD861915,18:30:37,18:31:17,109_2,9
WD861915,18:32:52,18:33:32,108_2,10
WD861915,18:35:59,18:36:39,107_2,11
WD861915,18:38:06,18:38:46,106_2,12
WD861915,18:40:11,18:40:51,105_2,13
WD861915,18:43:56,18:44:36,104_3,14
WD861915,18:46:50,18:47:30,103_2,15
WD861915,18:48:52,18:49:32,102_2,16
WD861915,18:52:12,18:56:12,101_1,17
WD011916,18:52:12,18:56:12,101_1,1
WD011916,18:58:28,18:59:08,102_1,2
WD011916,19:00:29,19:01:09,103_1,3
WD011916,19:03:03,19:03:43,104_1,4
WD011916,19:06:08,19:06:48,105_1,5
WD011916,19:08:10,19:08:50,106_1,6
WD011916,19:10:18,19:10:58,107_1,7
WD011916,19:13:39,19:14:19,108_1,8
WD011916,19:15:44,19:16:24,109_1,9
WD011916,19:17:50,19:18:30,110_1,10
WD011916,19:20:48,19:21:28,111_1,11
WD011916,19:23:28,19:24:08,112_1,12
WD011916,19:25:57,19:26:37,113_1,13
WD011916,19:28:55,19:29:35,114_1,14
WD011916,19:31:04,19:31:44,115_1,15
WD011916,19:34:34,19:35:14,116_1,16
WD011916,19:37:08,19:39:50,117_1,17
WD861917,19:37:08,19:39:50,117_1,1
WD861917,19:42:05,19:42:45,116_2,2
WD861917,19:45:27,19:46:07,115_2,3
WD861917,19:47:37,19:48:17,114_2,4
WD861917,19:50:42,19:51:22,113_2,5
WD861917,19:53:06,19:53:46,112_2,6
WD861917,19:55:27,19:56:07,111_2,7
WD861917,19:58:24,19:59:04,110_2,8
WD861917,20:00:37,20:01:17,109_2,9
WD861917,20:02:52,20:03:32,108_2,10
WD861917,20:05:59,20:06:39,107_2,11
WD861917,20:08:06,20:08:46,106_2,12
WD861917,20:10:11,20:10:51,105_2,13
WD861917,20:13:56,20:14:36,104_3,14
WD861917,20:16:50,20:17:30,103_2,15
WD861917,20:18:52,20:19:32,102_2,16
WD861917,20:22:12,20:22:52,101_1,17
WD862001,08:24:10,08:24:50,117_1,1
WD862001,08:28:12,08:28:52,116_2,2
WD862001,08:30:48,08:31:28,115_2,3
WD862001,08:32:37,08:33:17,114_2,4
WD862001,08:35:42,08:36:22,113_2,5
WD862001,08:38:06,08:38:46,112_2,6
WD862001,08:40:27,08:41:07,111_2,7
WD862001,08:43:24,08:44:04,110_2,8
WD862001,08:45:37,08:46:17,109_2,9
WD862001,08:47:52,08:48:32,108_2,10
WD862001,08:50:59,08:51:39,107_2,11
WD862001,08:53:06,08:53:46,106_2,12
WD862001,08:55:11,08:55:51,105_2,13
WD862001,08:58:56,08:59:36,104_3,14
WD862001,09:01:50,09:02:30,103_2,15
WD862001,09:03:52,09:04:32,102_2,16
WD862001,09:07:12,09:11:12,101_1,17
WD012002,09:07:12,09:11:12,101_1,1
WD012002,09:13:28,09:14:08,102_1,2
WD012002,09:15:29,09:16:09,103_1,3
WD012002,09:18:03,09:18:43,104_1,4
WD012002,09:21:08,09:21:48,105_1,5
WD012002,09:23:10,09:23:50,106_1,6
WD012002,09:25:18,09:25:58,107_1,7
WD012002,09:28:39,09:29:19,108_1,8
WD012002,09:30:44,09:31:24,109_1,9
WD012002,09:32:50,09:33:30,110_1,10
WD012002,09:35:48,09:36:28,111_1,11
WD012002,09:38:28,09:39:08,112_1,12
WD012002,09:40:57,09:41:37,113_1,13
WD012002,09:43:55,09:44:35,114_1,14
WD012002,09:47:23,09:48:03,115_1,15
WD012002,09:50:02,09:50:42,116_1,16
WD012002,09:52:08,09:54:50,117_1,17
WD862003,09:52:08,09:54:50,117_1,1
WD862003,09:58:12,09:58:52,116_2,2
WD862003,10:00:48,10:01:28,115_2,3
WD862003,10:02:37,10:03:17,114_2,4
WD862003,10:05:42,10:06:22,113_2,5
WD862003,10:08:06,10:08:46,112_2,6
WD862003,10:10:27,10:11:07,111_2,7
WD862003,10:13:24,10:14:04,110_2,8
WD862003,10:15:37,10:16:17,109_2,9
WD862003,10:17:52,10:18:32,108_2,10
WD862003,10:20:59,10:21:39,107_2,11
WD862003,10:23:06,10:23:46,106_2,12
WD862003,10:25:11,10:25:51,105_2,13
WD862003,10:28:56,10:29:36,104_3,14
WD862003,10:31:50,10:32:30,103_2,15
WD862003,10:33:52,10:34:32,102_2,16
WD862003,10:37:12,10:37:52,101_1,17
WD232101,08:31:50,08:32:30,117_2,1
WD232101,08:35:32,08:36:12,116_2,2
WD232101,08:38:07,08:38:47,115_2,3
WD232101,08:40:29,08:41:09,216_2,4
WD232101,08:42:55,08:43:35,215_2,5
WD232101,08:46:33,08:47:13,214_2,6
WD232101,08:49:27,08:50:07,213_2,7
WD232101,08:51:47,08:52:27,212_2,8
WD232101,08:54:21,08:55:01,211_2,9
WD232101,08:57:09,08:57:49,210_2,10
WD232101,09:00:46,09:01:26,209_2,11
WD232101,09:02:39,09:03:19,208_2,12
WD232101,09:04:50,09:05:30,207_2,13
WD232101,09:07:08,09:07:48,206_2,14
WD232101,09:09:40,09:10:20,205_2,15
WD232101,09:11:46,09:12:26,204_2,16
WD232101,09:13:40,09:14:20,203_2,17
WD232101,09:15:55,09:16:35,202_2,18
WD232101,09:18:57,09:22:27,201_2,19
WD022102,09:18:57,09:22:27,201_2,1
WD022102,09:24:43,09:25:43,202_1,2
WD022102,09:27:18,09:27:58,203_1,3
WD022102,09:29:11,09:29:51,204_1,4
WD022102,09:31:18,09:31:58,205_1,5
WD022102,09:33:48,09:34:28,206_1,6
WD022102,09:36:07,09:36:47,207_1,7
WD022102,09:38:19,09:38:59,208_1,8
WD022102,09:40:12,09:40:52,209_1,9
WD022102,09:43:46,09:44:26,210_1,10
WD022102,09:46:33,09:47:33,211_1,11
WD022102,09:49:27,09:50:07,212_1,12
WD022102,09:51:52,09:52:32,213_1,13
